bed_chr	bed_start	bed_end	id	len	size	gap_count	shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	table_browser	shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding
chr2	5595193	5595218	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_5595193_5595218.maf	25	25	0	3	0	0.2	0.141421360764975	0	0.2	0.141421360764975	chr2:5595193-5595218	0.12	0.36612591973657	0.275160975609756	0.457997545409866	TRUE
chr2	5595193	5595243	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_5595193_5595243.maf	50	50	0	6	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:5595193-5595243	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr2	5813107	5813132	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_5813107_5813132.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:5813107-5813132	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr2	31158123	31158148	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_31158123_31158148.maf	25	25	0	3	0	0.16	0.113137084397295	0	0.16	0.113137084397295	chr2:31158123-31158148	0.12	0.291213508390379	0.275160975609756	0.400648062478213	TRUE
chr2	37781033	37781083	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_37781033_37781083.maf	50	50	0	6	0.04	0.18	0.0989949620185239	0.04	0.18	0.0989949620185239	chr2:37781033-37781083	0.12	0.253757344577849	0.275160975609756	0.374307831103911	TRUE
chr2	50710160	50710185	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_50710160_50710185.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr2:50710160-50710185	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr2	61931407	61931432	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_61931407_61931432.maf	25	25	0	3	0	0.16	0.113137084397295	0	0.16	0.113137084397295	chr2:61931407-61931432	0.12	0.291213508390379	0.275160975609756	0.400648062478213	TRUE
chr2	62095206	62095231	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_62095206_62095231.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:62095206-62095231	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr2	64651968	64651993	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_64651968_64651993.maf	25	25	0	3	0.04	0.12	0.0565685421986477	0.04	0.12	0.0565685421986477	chr2:64651968-64651993	0.12	0.14138871360504	0.275160975609756	0.309361165684061	TRUE
chr2	112986297	112986322	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_112986297_112986322.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:112986297-112986322	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr20	13840631	13840656	/paula/2019/aves/data/scoring/acc_maf_ingroup/25/chr20/chr20_25_acc_13840631_13840656.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr20:13840631-13840656	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr26	560748	560773	/paula/2019/aves/data/scoring/acc_maf_ingroup/25/chr26/chr26_25_acc_560748_560773.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr26:560748-560773	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr3	37841795	37841820	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_37841795_37841820.maf	25	25	0	3	0	0.16	0.113137084397295	0	0.16	0.113137084397295	chr3:37841795-37841820	0.12	0.291213508390379	0.275160975609756	0.400648062478213	TRUE
chr3	59853495	59853520	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_59853495_59853520.maf	25	25	0	3	0	0.16	0.113137084397295	0	0.16	0.113137084397295	chr3:59853495-59853520	0.12	0.291213508390379	0.275160975609756	0.400648062478213	TRUE
chr3	70855511	70855536	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_70855511_70855536.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr3:70855511-70855536	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr3	80815678	80815703	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_80815678_80815703.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr3:80815678-80815703	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr3	80822058	80822083	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_80822058_80822083.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr3:80822058-80822083	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr4	10855205	10855230	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_10855205_10855230.maf	25	25	0	3	0	0.16	0.113137084397295	0	0.16	0.113137084397295	chr4:10855205-10855230	0.12	0.291213508390379	0.275160975609756	0.400648062478213	TRUE
chr4	34631308	34631333	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_34631308_34631333.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr4:34631308-34631333	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr5	39511082	39511107	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr5/chr5_25_acc_39511082_39511107.maf	25	25	0	3	0.04	0.2	0.113137084397295	0.04	0.2	0.113137084397295	chr5:39511082-39511107	0.12	0.291213508390379	0.275160975609756	0.400648062478213	TRUE
chr5	40757244	40757269	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr5/chr5_25_acc_40757244_40757269.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr5:40757244-40757269	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr5	54168653	54168678	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr5/chr5_25_acc_54168653_54168678.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr5:54168653-54168678	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr6	20561692	20561717	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr6/chr6_25_acc_20561692_20561717.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr6:20561692-20561717	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr6	21260667	21260692	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr6/chr6_25_acc_21260667_21260692.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr6:21260667-21260692	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr6	23487902	23487927	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr6/chr6_25_acc_23487902_23487927.maf	25	25	0	3	0	0.2	0.141421360764975	0	0.2	0.141421360764975	chr6:23487902-23487927	0.12	0.36612591973657	0.275160975609756	0.457997545409866	TRUE
chr7	6356387	6356437	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_6356387_6356437.maf	50	50	0	6	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr7:6356387-6356437	0.12	0.0664763162123709	0.275160975609756	0.283077132802492	TRUE
chr8	17788718	17788743	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_17788718_17788743.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr8:17788718-17788743	0.12	0.21630111099771	0.275160975609756	0.349999618738873	TRUE
chr8	24415323	24415373	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_24415323_24415373.maf	50	50	0	6	0.02	0.18	0.113137094934008	0.02	0.18	0.113137094934008	chr8:24415323-24415373	0.12	0.291213536297422	0.275160975609756	0.40064808276262	TRUE
chr18	4988188	4988238	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr18/chr18_50_acc_4988188_4988238.maf	50	59	9	7	0.0338983050847458	0.152542372881356	0.0838940198931443	0.0338983050847458	0.152542372881356	0.0838940198931443	chr18:4988188-4988238	0.11864406779661	0.213761695634745	0.271930549813973	0.345890570040252	TRUE
chr2	91848289	91848339	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_91848289_91848339.maf	50	51	1	6	0.0588235294117647	0.176470588235294	0.0831890400827494	0.0588235294117647	0.176470588235294	0.0831890400827494	chr2:91848289-91848339	0.117647058823529	0.211894519085466	0.269555236728838	0.34286923581214	TRUE
chr3	46987029	46987079	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_46987029_46987079.maf	50	51	1	6	0.0392156862745098	0.156862745098039	0.0831890400827494	0.0392156862745098	0.156862745098039	0.0831890400827494	chr3:46987029-46987079	0.117647058823529	0.211894519085466	0.269555236728838	0.34286923581214	TRUE
chr3	59853843	59853868	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_59853843_59853868.maf	25	43	18	5	0	0.13953488372093	0.0986660690805403	0	0.13953488372093	0.0986660690805403	chr3:59853843-59853868	0.116279069767442	0.252886254126787	0.266296086216676	0.36723978959339	TRUE
chr2	102218779	102218804	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_102218779_102218804.maf	25	26	1	3	0.0384615384615385	0.153846153846154	0.081589251053018	0.0384615384615385	0.153846153846154	0.081589251053018	chr2:102218779-102218804	0.115384615384615	0.207657392693952	0.264165103189493	0.336013086774259	TRUE
chr2	141720400	141720425	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_141720400_141720425.maf	25	26	1	3	0	0.153846153846154	0.108785664558453	0	0.153846153846154	0.108785664558453	chr2:141720400-141720425	0.115384615384615	0.279688541349687	0.264165103189493	0.384719224767143	TRUE
chr4	34196248	34196273	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_34196248_34196273.maf	25	26	1	3	0	0.115384615384615	0.0815892457846618	0	0.115384615384615	0.0815892457846618	chr4:34196248-34196273	0.115384615384615	0.20765737874043	0.264165103189493	0.336013078150929	TRUE
chr5	23352008	23352033	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr5/chr5_25_acc_23352008_23352033.maf	25	26	1	3	0	0.115384615384615	0.0815892457846618	0	0.115384615384615	0.0815892457846618	chr5:23352008-23352033	0.115384615384615	0.20765737874043	0.264165103189493	0.336013078150929	TRUE
chr1	107506597	107506647	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_107506597_107506647.maf	50	53	3	6	0	0.113207547169811	0.0800498268480993	0	0.113207547169811	0.0800498268480993	chr1:107506597-107506647	0.113207547169811	0.203580145753778	0.258978370915785	0.329415652857182	TRUE
chr3	1880293	1880343	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_1880293_1880343.maf	50	53	3	6	0.0377358490566038	0.150943396226415	0.0800498268480993	0.0377358490566038	0.150943396226415	0.0800498268480993	chr3:1880293-1880343	0.113207547169811	0.203580145753778	0.258978370915785	0.329415652857182	TRUE
chr1	31113049	31113074	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_31113049_31113074.maf	25	27	2	3	0	0.185185185185185	0.130945698168037	0	0.185185185185185	0.130945698168037	chr1:31113049-31113074	0.111111111111111	0.338380569797813	0.253983739837398	0.423094729485589	TRUE
chr1	132761682	132761707	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_132761682_132761707.maf	25	27	2	3	0.111111111111111	0.185185185185185	0.052378276106201	0.111111111111111	0.185185185185185	0.052378276106201	chr1:132761682-132761707	0.111111111111111	0.130290570838833	0.253983739837398	0.285452925981326	TRUE
chr1	158362954	158362979	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_158362954_158362979.maf	25	27	2	3	0	0.111111111111111	0.0785674220618357	0	0.111111111111111	0.0785674220618357	chr1:158362954-158362979	0.111111111111111	0.199653917778682	0.253983739837398	0.32306257441271	TRUE
chr2	30976206	30976231	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_30976206_30976231.maf	25	27	2	3	0.0740740740740741	0.148148148148148	0.0523782813745571	0.0740740740740741	0.148148148148148	0.0523782813745571	chr2:30976206-30976231	0.111111111111111	0.130290584792355	0.253983739837398	0.285452932350195	TRUE
chr2	112999314	112999339	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_112999314_112999339.maf	25	27	2	3	0	0.148148148148148	0.104756562749114	0	0.148148148148148	0.104756562749114	chr2:112999314-112999339	0.111111111111111	0.269017250765008	0.253983739837398	0.369970297876674	TRUE
chr8	24415409	24415434	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_24415409_24415434.maf	25	27	2	3	0	0.148148148148148	0.104756562749114	0	0.148148148148148	0.104756562749114	chr8:24415409-24415434	0.111111111111111	0.269017250765008	0.253983739837398	0.369970297876674	TRUE
chr1	49195036	49195061	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_49195036_49195061.maf	25	28	3	3	0	0.107142857142857	0.07576144289064	0	0.107142857142857	0.07576144289064	chr1:49195036-49195061	0.107142857142857	0.192222132599915	0.244529616724739	0.311037106655793	TRUE
chr1	171958637	171958662	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_171958637_171958662.maf	25	28	3	3	0	0.107142857142857	0.07576144289064	0	0.107142857142857	0.07576144289064	chr1:171958637-171958662	0.107142857142857	0.192222132599915	0.244529616724739	0.311037106655793	TRUE
chr1	171959562	171959587	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_171959562_171959587.maf	25	28	3	3	0	0.107142857142857	0.07576144289064	0	0.107142857142857	0.07576144289064	chr1:171959562-171959587	0.107142857142857	0.192222132599915	0.244529616724739	0.311037106655793	TRUE
chr13	5582122	5582147	/paula/2019/aves/data/scoring/acc_maf_ingroup/25/chr13/chr13_25_acc_5582122_5582147.maf	25	28	3	3	0.0357142857142857	0.178571428571429	0.101015260699757	0.0357142857142857	0.178571428571429	0.101015260699757	chr13:5582122-5582147	0.107142857142857	0.259108213162334	0.244529616724739	0.356274893282877	TRUE
chr2	11481133	11481158	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_11481133_11481158.maf	25	28	3	3	0	0.178571428571429	0.126269073240519	0	0.178571428571429	0.126269073240519	chr2:11481133-11481158	0.107142857142857	0.325994279771232	0.244529616724739	0.407513194754614	TRUE
chr2	31154966	31154991	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_31154966_31154991.maf	25	28	3	3	0	0.142857142857143	0.101015260699757	0	0.142857142857143	0.101015260699757	chr2:31154966-31154991	0.107142857142857	0.259108213162334	0.244529616724739	0.356274893282877	TRUE
chr2	64652043	64652068	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_64652043_64652068.maf	25	28	3	3	0	0.178571428571429	0.126269073240519	0	0.178571428571429	0.126269073240519	chr2:64652043-64652068	0.107142857142857	0.325994279771232	0.244529616724739	0.407513194754614	TRUE
chr2	98528507	98528532	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_98528507_98528532.maf	25	28	3	3	0	0.107142857142857	0.07576144289064	0	0.107142857142857	0.07576144289064	chr2:98528507-98528532	0.107142857142857	0.192222132599915	0.244529616724739	0.311037106655793	TRUE
chr2	117298783	117298808	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_117298783_117298808.maf	25	28	3	3	0	0.107142857142857	0.07576144289064	0	0.107142857142857	0.07576144289064	chr2:117298783-117298808	0.107142857142857	0.192222132599915	0.244529616724739	0.311037106655793	TRUE
chr3	2698315	2698340	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_2698315_2698340.maf	25	28	3	3	0.0357142857142857	0.107142857142857	0.0505076250815225	0.0357142857142857	0.107142857142857	0.0505076250815225	chr3:2698315-2698340	0.107142857142857	0.125336052037496	0.244529616724739	0.27477965608082	TRUE
chr3	66339462	66339512	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_66339462_66339512.maf	50	57	7	6	0	0.140350877192982	0.0992430594465293	0	0.140350877192982	0.0992430594465293	chr3:66339462-66339512	0.105263157894737	0.254414443820519	0.2400513478819	0.349787591038362	TRUE
chr1	4916370	4916420	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_4916370_4916420.maf	50	50	0	5	0.02	0.14	0.0848528185663277	0.02	0.14	0.0848528185663277	chr1:4916370-4916420	0.1	0.216301124951231	0.227512195121951	0.313923518686283	TRUE
chr1	19018123	19018173	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_19018123_19018173.maf	50	50	0	5	0.04	0.14	0.0707106803824877	0.04	0.14	0.0707106803824877	chr1:19018123-19018173	0.1	0.178844919278136	0.227512195121951	0.289391264693342	TRUE
chr1	33158941	33158991	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_33158941_33158991.maf	50	50	0	5	0.14	0.18	0.02828427636768	0.14	0.18	0.02828427636768	chr1:33158941-33158991	0.1	0.0664763301658926	0.227512195121951	0.237025107112166	TRUE
chr1	53863483	53863533	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_53863483_53863533.maf	50	50	0	5	0.02	0.14	0.0848528185663277	0.02	0.14	0.0848528185663277	chr1:53863483-53863533	0.1	0.216301124951231	0.227512195121951	0.313923518686283	TRUE
chr1	116989490	116989540	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_116989490_116989540.maf	50	50	0	5	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr1:116989490-116989540	0.1	0.14138871360504	0.227512195121951	0.267866696817833	TRUE
chr1	131885405	131885455	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_131885405_131885455.maf	50	50	0	5	0.06	0.18	0.0848528185663277	0.06	0.18	0.0848528185663277	chr1:131885405-131885455	0.1	0.216301124951231	0.227512195121951	0.313923518686283	TRUE
chr1	136363900	136363950	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_136363900_136363950.maf	50	50	0	5	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr1:136363900-136363950	0.1	0.103932521885466	0.227512195121951	0.25012750355505	TRUE
chr1	187763943	187763993	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_187763943_187763993.maf	50	50	0	5	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr1:187763943-187763993	0.1	0.14138871360504	0.227512195121951	0.267866696817833	TRUE
chr13	5588994	5589044	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_5588994_5589044.maf	50	50	0	5	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr13:5588994-5589044	0.1	0.178844905324614	0.227512195121951	0.289391256070012	TRUE
chr14	5185301	5185351	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr14/chr14_50_acc_5185301_5185351.maf	50	50	0	5	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr14:5185301-5185351	0.1	0.21630111099771	0.227512195121951	0.313923509071959	TRUE
chr2	11830469	11830519	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_11830469_11830519.maf	50	50	0	5	0.08	0.16	0.0565685421986477	0.08	0.16	0.0565685421986477	chr2:11830469-11830519	0.1	0.14138871360504	0.227512195121951	0.267866696817833	TRUE
chr2	16498758	16498808	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_16498758_16498808.maf	50	50	0	5	0.02	0.14	0.0848528185663277	0.02	0.14	0.0848528185663277	chr2:16498758-16498808	0.1	0.216301124951231	0.227512195121951	0.313923518686283	TRUE
chr2	23581266	23581316	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_23581266_23581316.maf	50	50	0	5	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr2:23581266-23581316	0.1	0.14138871360504	0.227512195121951	0.267866696817833	TRUE
chr2	32200365	32200415	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_32200365_32200415.maf	50	50	0	5	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr2:32200365-32200415	0.1	0.178844905324614	0.227512195121951	0.289391256070012	TRUE
chr2	80852711	80852761	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_80852711_80852761.maf	50	50	0	5	0.02	0.16	0.0989949514818116	0.02	0.16	0.0989949514818116	chr2:80852711-80852761	0.1	0.253757316670805	0.227512195121951	0.340814575235825	TRUE
chr2	83804710	83804760	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_83804710_83804760.maf	50	50	0	5	0.08	0.22	0.0989949514818116	0.08	0.22	0.0989949514818116	chr2:83804710-83804760	0.1	0.253757316670805	0.227512195121951	0.340814575235825	TRUE
